DATE,CL1,CL4,MVOLNU,AAA_Yield,BAA_Yield,ICJ,VIX,BDI,GSCI,SPYDPS,SPY,BM,SP_LAST,SP_LOW,SP_HIGH,SP_OPEN,PE,SPX_12MEPS,USGG10YR,USGG3M,USGG6M,SIM
14/12/2016,51.04,51.04,4096.02,4.15,4.86,56.18,13.19,1003,391.1406,4.3283,225.328,2.9079,2253.28,2248.44,2276.2,2268.35,21.1242,90.6,2.5707,0.533,0.6561,0
15/12/2016,50.9,50.9,3836.51,4.15,4.84,58.58,12.79,966,389.2454,5.3157,226.203,2.9192,2262.03,2253.77,2272.12,2253.77,21.2062,90.6,2.5967,0.4974,0.6408,0
16/12/2016,51.9,51.9,5475.66,4.19,4.88,57.93,12.2,946,393.4646,5.3157,225.807,2.9141,2258.07,2254.24,2268.05,2266.81,21.1691,90.6,2.5916,0.4923,0.6356,0
19/12/2016,52.12,52.12,2975.84,4.12,4.82,59.43,11.71,927,392.0844,5.3157,226.253,2.9239,2262.53,2258.21,2267.47,2259.24,21.2487,90.33,2.5382,0.4872,0.6152,0
20/12/2016,52.23,52.23,3020.44,4.15,4.85,57.45,11.45,914,392.325,5.3157,227.076,2.9345,2270.76,2266.14,2272.56,2266.5,21.326,90.33,2.5586,0.5076,0.6459,0
21/12/2016,52.49,52.49,2611.86,4.11,4.81,57.67,11.27,926,390.6964,5.3157,226.518,2.9273,2265.18,2265.15,2271.23,2270.54,21.2736,90.33,2.5348,0.5025,0.6408,0
22/12/2016,52.95,52.95,2621.71,4.12,4.82,57.9,11.43,928,391.9536,5.3157,226.096,2.9218,2260.96,2256.08,2263.18,2262.93,21.2338,90.33,2.5515,0.5025,0.6459,0
23/12/2016,53.02,53.02,1834.27,4.1,4.8,57.21,11.44,961,391.8889,5.3157,226.379,2.9255,2263.79,2258.84,2263.79,2260.25,21.2604,90.33,2.5373,0.5076,0.6458,0
27/12/2016,53.9,53.9,1780.1,4.13,4.82,59.42,11.99,#N/A,398.2175,5.3157,226.888,2.9321,2268.88,2266.15,2273.82,2266.23,21.3,90.25,2.5596,0.5126,0.6407,0.030769231
28/12/2016,54.06,54.06,2169.09,4.07,4.77,57.62,12.95,#N/A,399.1763,5.3157,224.992,2.9076,2249.92,2249.11,2271.31,2270.23,21.122,90.25,2.508,0.5076,0.6102,0.038461538
29/12/2016,53.77,53.77,2136.8,4.06,4.76,58.96,13.37,#N/A,398.4751,5.3157,224.926,2.9068,2249.26,2244.56,2254.51,2249.5,21.1158,90.25,2.475,0.4466,0.6051,0.046153846
30/12/2016,53.72,53.72,2451.23,4.03,4.73,60.42,14.04,#N/A,398.2039,5.3157,223.883,2.8931,2238.83,2233.62,2253.58,2251.61,21.0137,90.21,2.4443,0.4974,0.6101,0.053846154
03/01/2017,52.33,52.33,3435.41,4.02,4.72,58.5,12.85,953,390.6612,5.3157,225.783,2.9586,2257.83,2245.13,2263.88,2251.57,20.7499,95.63,2.4444,0.4872,0.6152,0.092307692
04/01/2017,53.26,53.26,3428.15,4.01,4.71,57.63,11.85,969,396.144,5.3157,227.075,2.9765,2270.75,2261.6,2272.82,2261.6,20.8687,95.74,2.439,0.5279,0.6204,0.1
05/01/2017,53.76,53.76,3441.08,3.93,4.62,56.84,11.67,983,397.8392,5.3157,226.9,2.9743,2269,2260.45,2271.5,2268.18,20.8565,95.72,2.3443,0.5127,0.6051,0.107692308
06/01/2017,53.99,53.99,3089.16,3.98,4.66,55.16,11.32,963,398.1776,5.3157,227.698,2.9847,2276.98,2264.06,2282.1,2271.14,20.9299,95.72,2.4193,0.5126,0.605,0.115384615
09/01/2017,51.96,51.96,2976.63,3.94,4.62,55.33,11.56,949,390.4835,5.3157,226.89,2.9741,2268.9,2268.9,2275.49,2273.59,20.8556,95.72,2.3647,0.4974,0.5744,0.138461538
10/01/2017,50.82,50.82,3398.85,3.94,4.62,57.51,11.49,926,389.0093,5.3157,226.89,2.9741,2268.9,2265.27,2279.27,2269.72,20.8556,95.72,2.3757,0.5076,0.5949,0.146153846
11/01/2017,52.25,52.25,3321.02,3.94,4.6,54.7,11.26,894,394.6401,5.3157,227.532,2.9827,2275.32,2260.83,2275.32,2268.6,20.9158,95.7,2.3721,0.5076,0.5949,0.153846154
12/01/2017,53.01,53.01,3220.78,3.94,4.61,55.74,11.54,892,400.6808,5.3157,227.044,2.9763,2270.44,2254.25,2271.78,2271.14,20.8709,95.7,2.3631,0.5127,0.5898,0.161538462
13/01/2017,52.37,52.37,2866.12,3.94,4.63,56.91,11.23,910,399.853,5.3157,227.464,2.9819,2274.64,2271.51,2278.68,2272.74,20.9095,95.7,2.3964,0.5228,0.605,0.169230769
17/01/2017,52.48,52.48,3337.05,3.89,4.59,57.48,11.87,922,400.9086,5.3157,226.789,2.973,2267.89,2262.81,2272.08,2269.14,20.8489,95.69,2.3253,0.5228,0.5999,0.2
18/01/2017,51.08,51.08,3072.36,3.95,4.64,55.47,12.48,952,395.1731,5.3157,227.189,2.9782,2271.89,2263.35,2272.01,2269.14,20.8649,95.79,2.4296,0.5228,0.6153,0.207692308
19/01/2017,51.37,51.37,2930.07,3.99,4.68,56.14,12.78,942,394.9597,5.3157,226.369,2.9674,2263.69,2258.41,2274.33,2271.9,20.7896,95.79,2.4739,0.5025,0.6153,0.215384615
20/01/2017,52.42,52.42,3284.16,4.01,4.69,54.93,11.54,925,399.4118,5.3157,227.131,2.9774,2271.31,2265.01,2276.96,2269.96,20.8596,95.79,2.4668,0.4974,0.6101,0.223076923
23/01/2017,52.75,52.75,2907.12,3.96,4.62,55.34,11.77,914,398.7683,5.3157,226.52,2.9694,2265.2,2257.02,2271.78,2267.78,20.8035,95.79,2.3971,0.4872,0.5999,0.246153846
24/01/2017,53.18,53.18,3515.55,4.02,4.69,52.72,11.07,886,400.1687,5.3157,228.007,2.9889,2280.07,2266.68,2284.63,2267.88,20.9401,95.79,2.4652,0.5025,0.6051,0.253846154
25/01/2017,52.75,52.75,3519.54,4.07,4.74,55.3,10.81,862,397.9268,5.3157,229.837,3.0129,2298.37,2288.88,2299.55,2288.88,21.1081,95.79,2.5116,0.4923,0.6051,0.261538462
26/01/2017,53.78,53.78,3299.66,4.05,4.71,54.35,10.63,840,400.6841,5.3157,229.668,3.0107,2296.68,2294.08,2300.99,2298.63,21.0926,95.79,2.5043,0.4974,0.6051,0.269230769
27/01/2017,53.17,53.17,2864.42,4.01,4.68,57.34,10.58,827,397.469,5.3157,229.469,3.0084,2294.69,2291.62,2299.02,2299.02,21.072,95.76,2.4843,0.5076,0.6203,0.276923077
30/01/2017,52.63,52.63,3343.72,4.04,4.7,57.23,11.88,816,393.5065,5.3157,228.09,2.9892,2280.9,2268.04,2286.01,2286.01,20.9257,95.63,2.4881,0.5025,0.6203,0.3
31/01/2017,52.81,52.81,3793.8,4.04,4.68,53.88,11.99,800,395.8302,5.3157,227.887,2.9865,2278.87,2267.21,2279.09,2274.02,20.9063,95.57,2.4531,0.5127,0.6306,0.307692308
01/02/2017,53.88,53.88,3579.23,4.07,4.71,55.82,11.81,786,401.7024,5.3157,227.955,2.9874,2279.55,2272.44,2289.14,2285.59,20.9125,95.57,2.4699,0.5025,0.6408,0.315384615
02/02/2017,53.54,53.54,3538.94,4.06,4.71,55.76,11.93,770,400.3532,5.3157,228.085,2.9879,2280.85,2271.65,2283.97,2276.69,20.9163,95.61,2.4737,0.4974,0.6306,0.323076923
03/02/2017,53.83,53.83,3313.9,4.08,4.73,56.7,10.97,752,400.3779,5.3157,229.742,3.0097,2297.42,2287.88,2298.31,2288.54,21.062,95.69,2.4648,0.4974,0.6254,0.330769231
06/02/2017,53.01,53.01,2866.31,4.02,4.67,53.48,11.37,735,396.761,5.3157,229.256,3.0033,2292.56,2288.57,2296.18,2294.28,21.0196,95.65,2.4077,0.5177,0.6152,0.353846154
07/02/2017,52.17,52.17,3186.03,3.99,4.64,51.69,11.29,714,395.5037,5.3157,229.308,3.0039,2293.08,2290.16,2299.4,2295.87,21.0244,95.65,2.3931,0.5178,0.6204,0.361538462
08/02/2017,52.34,52.34,3339,3.94,4.59,54.24,11.45,702,398.7772,5.3157,229.467,3.006,2294.67,2285.38,2295.91,2289.55,21.0389,95.65,2.3363,0.533,0.6204,0.369230769
09/02/2017,53,53,3412.86,3.99,4.64,53.13,10.88,707,401.757,5.3157,230.787,3.0233,2307.87,2296.61,2311.08,2296.7,21.16,95.65,2.3948,0.5381,0.6306,0.376923077
10/02/2017,53.86,53.86,3213.43,4,4.64,54.22,10.85,702,407.8333,5.3157,231.61,3.0341,2316.1,2311.1,2319.23,2312.27,21.2354,95.65,2.4073,0.533,0.6356,0.384615385
13/02/2017,52.93,52.93,3086.77,4.02,4.66,54.77,11.07,688,403.78,5.3157,232.825,3.0498,2328.25,2321.42,2331.58,2321.72,21.3471,95.65,2.4358,0.533,0.6407,0.407692308
14/02/2017,53.2,53.2,3201.13,4.04,4.68,53,10.74,685,405.1,5.3157,233.758,3.062,2337.58,2322.17,2337.58,2326.12,21.4326,95.65,2.4698,0.5381,0.651,0.415384615
15/02/2017,53.11,53.11,3338.23,4.07,4.7,52.55,11.97,688,405.4751,5.3157,234.925,3.0773,2349.25,2334.81,2351.3,2335.58,21.5396,95.65,2.4932,0.533,0.6561,0.423076923
16/02/2017,53.36,53.36,3336.27,4.03,4.65,52.74,11.76,710,403.7078,5.3157,234.722,3.0746,2347.22,2338.87,2351.31,2349.64,21.521,95.65,2.4467,0.5177,0.651,0.430769231
17/02/2017,53.4,53.4,3270.5,4.01,4.63,52.86,11.49,741,403.0254,5.3157,235.116,3.0798,2351.16,2339.58,2351.16,2343.01,21.5571,95.65,2.4147,0.5126,0.656,0.438461538
21/02/2017,54.06,54.06,3321.93,4.01,4.63,52.49,11.57,778,404.5119,5.3157,236.538,3.0984,2365.38,2354.91,2366.71,2354.91,21.6875,95.65,2.429,0.5126,0.656,0.469230769
22/02/2017,53.59,53.59,3215.86,4.01,4.63,51.08,11.74,806,401.5777,5.3157,236.282,3.0951,2362.82,2358.34,2365.13,2361.11,21.664,95.65,2.4129,0.5127,0.6663,0.476923077
23/02/2017,54.45,54.45,3719.23,3.99,4.61,52.6,11.71,856,403.7389,5.3157,236.381,3.0963,2363.81,2355.09,2368.26,2367.5,21.6731,95.65,2.372,0.5076,0.651,0.484615385
24/02/2017,53.99,53.99,3531.63,3.92,4.54,52.5,11.47,875,401.8312,5.3157,236.734,3.101,2367.34,2352.87,2367.34,2355.73,21.7055,95.65,2.3117,0.5025,0.6407,0.492307692
27/02/2017,54.05,54.05,3314.27,3.96,4.57,52.7,12.09,878,401.0648,5.3157,236.975,3.1041,2369.75,2361.87,2371.54,2365.23,21.7244,95.67,2.365,0.5025,0.6764,0.515384615
28/02/2017,54.01,54.01,3911.01,3.94,4.55,50.78,12.92,859,402.2199,5.3157,236.364,3.096,2363.64,2358.96,2367.79,2366.08,21.6542,95.69,2.3899,0.6042,0.7378,0.523076923
01/03/2017,53.83,53.83,4001.69,4.03,4.64,54.61,12.54,871,403.2331,5.3157,239.596,3.1388,2395.96,2380.13,2400.98,2380.13,21.9574,95.68,2.4526,0.6194,0.7735,0.530769231
02/03/2017,52.61,52.61,3340.62,4.04,4.65,53.05,11.81,904,396.1177,5.3157,238.192,3.1204,2381.92,2380.17,2394.75,2394.75,21.814,96.11,2.4779,0.6601,0.8195,0.538461538
03/03/2017,53.33,53.33,3112.69,4.04,4.65,54.91,10.96,939,398.5617,5.3157,238.312,3.1219,2383.12,2375.39,2383.89,2380.92,21.8216,96.13,2.478,0.6957,0.8246,0.546153846
06/03/2017,53.2,53.2,2931.6,4.06,4.66,53.37,11.24,979,398.7814,5.3157,237.531,3.1115,2375.31,2367.98,2378.8,2375.23,21.7504,96.13,2.4997,0.7211,0.8296,0.569230769
07/03/2017,53.14,53.14,3216.23,4.07,4.67,54.3,11.45,1033,397.4435,5.3157,236.839,3.1024,2368.39,2365.51,2375.12,2370.74,21.687,96.13,2.5179,0.7415,0.8502,0.576923077
08/03/2017,50.28,50.28,3481.63,4.11,4.72,52.73,11.86,1045,387.6655,5.3157,236.298,3.0954,2362.98,2361.01,2373.09,2369.81,21.6375,96.13,2.5597,0.7161,0.8604,0.584615385
09/03/2017,49.28,49.28,3362.63,4.16,4.77,53.04,12.3,1064,382.6021,5.3157,236.487,3.0978,2364.87,2354.54,2369.08,2363.49,21.6548,96.13,2.6053,0.7262,0.8757,0.592307692
10/03/2017,48.49,48.49,3142.08,4.14,4.76,53.81,11.66,1086,380.0577,5.3157,237.26,3.108,2372.6,2363.04,2376.86,2372.52,21.7256,96.13,2.5745,0.7414,0.8808,0.6
13/03/2017,48.4,48.4,2854.79,4.16,4.79,53.66,11.35,1099,380.157,5.3157,237.347,3.1115,2373.47,2368.52,2374.42,2371.56,21.7197,96.22,2.6258,0.7414,0.9114,0.623076923
14/03/2017,47.72,47.72,2937.55,4.15,4.78,53.2,12.3,1112,377.2074,5.3157,236.545,3.101,2365.45,2358.18,2368.55,2368.55,21.6463,96.22,2.6002,0.7619,0.9116,0.630769231
15/03/2017,48.86,48.86,3577.33,4.08,4.71,53.3,11.63,1147,381.8932,5.3157,238.526,3.1269,2385.26,2368.94,2390.01,2370.34,21.8276,96.22,2.493,0.7212,0.8706,0.638461538
16/03/2017,48.75,48.75,3076.65,4.11,4.74,53,11.21,1172,382.2588,4.1325,238.138,3.1219,2381.38,2377.18,2388.1,2387.71,21.7979,96.2,2.5402,0.7211,0.8655,0.646153846
17/03/2017,48.78,48.78,4774.86,4.09,4.72,53.07,11.28,1196,383.1182,4.1325,237.825,3.1178,2378.25,2377.64,2385.71,2383.71,21.7693,96.2,2.5005,0.7262,0.8603,0.653846154
20/03/2017,48.22,48.22,2787.78,4.07,4.7,55.51,11.34,1205,382.1577,4.1325,237.347,3.1156,2373.47,2369.66,2379.55,2378.24,21.7817,95.88,2.4607,0.7262,0.8654,0.676923077
21/03/2017,47.34,47.34,3938.2,4.03,4.66,55.04,12.47,1200,379.4072,4.1325,234.402,3.0769,2344.02,2341.9,2381.93,2379.32,21.5114,95.88,2.4175,0.7568,0.8911,0.684615385
22/03/2017,48.04,48.04,3253.7,3.99,4.63,55.98,12.81,1190,378.2215,4.1325,234.845,3.0827,2348.45,2336.45,2351.81,2343,21.5521,95.88,2.405,0.7619,0.886,0.692307692
23/03/2017,47.7,47.7,2972.44,4.01,4.65,55.27,13.12,1196,377.4397,4.1325,234.596,3.0795,2345.96,2342.13,2358.92,2345.97,21.5292,95.88,2.4194,0.7618,0.8808,0.7
24/03/2017,47.97,47.97,2748.29,3.98,4.62,52.72,12.96,1240,378.1291,4.1325,234.398,3.0769,2343.98,2335.74,2356.22,2350.42,21.5111,95.88,2.4123,0.7618,0.8859,0.707692308
27/03/2017,47.73,47.73,2960.42,3.97,4.61,52.31,12.5,1282,376.7111,4.1325,234.159,3.0735,2341.59,2322.25,2344.9,2329.11,21.4715,95.91,2.3782,0.772,0.9063,0.730769231
28/03/2017,48.37,48.37,3060.24,4,4.64,51.79,11.53,1333,380.0385,4.1325,235.857,3.0958,2358.57,2337.63,2363.78,2339.79,21.6272,95.91,2.4178,0.7721,0.9167,0.738461538
29/03/2017,49.51,49.51,2822.42,3.98,4.62,52.32,11.42,1338,384.8147,4.1325,236.113,3.0992,2361.13,2352.94,2363.36,2356.54,21.6507,95.92,2.3765,0.772,0.9064,0.746153846
30/03/2017,50.35,50.35,2908.22,4.02,4.65,52.13,11.54,1324,387.1602,4.1325,236.806,3.1046,2368.06,2358.58,2370.42,2361.31,21.7568,95.71,2.4197,0.7568,0.8962,0.753846154
31/03/2017,50.6,50.6,3063.77,4.01,4.64,51.86,12.37,1297,388.2245,4.1325,236.272,3.0473,2362.72,2362.6,2370.35,2364.82,21.0608,100.79,2.3874,0.7516,0.8961,0.761538462
03/04/2017,50.24,50.24,3137.72,3.98,4.61,51.33,12.38,1282,385.5981,4.1325,235.884,3.0385,2358.84,2344.73,2365.87,2362.34,20.961,101.35,2.3193,0.7567,0.891,0.784615385
04/04/2017,51.03,51.03,2945.18,3.98,4.62,50.98,11.79,1255,389.4127,4.1325,236.016,3.0355,2360.16,2350.72,2360.53,2354.76,20.9755,101.45,2.3605,0.7721,0.9116,0.792307692
05/04/2017,51.15,51.15,3461.8,3.99,4.63,52.01,12.89,1223,390.7051,4.1325,235.295,3.0266,2352.95,2350.52,2378.36,2366.59,20.9177,101.43,2.3354,0.7975,0.9116,0.8
06/04/2017,51.7,51.7,2846.91,3.97,4.61,51.74,12.39,1215,392.84,4.1325,235.749,3.0324,2357.49,2348.9,2364.16,2353.79,20.9581,101.43,2.3408,0.8026,0.9269,0.807692308
07/04/2017,52.24,52.24,2790,3.98,4.62,52.94,12.87,1223,395.1998,4.1325,235.554,3.0299,2355.54,2350.74,2363.76,2356.59,20.9407,101.43,2.3822,0.8127,0.9422,0.815384615
10/04/2017,53.08,53.08,2544.52,3.98,4.61,52.78,14.05,1231,398.8447,4.1325,235.716,3.032,2357.16,2351.5,2366.37,2357.16,20.956,101.43,2.3661,0.8025,0.9472,0.838461538
11/04/2017,53.4,53.4,2859.4,3.91,4.56,52.48,15.07,1262,400.6285,4.1325,235.378,3.0276,2353.78,2337.25,2355.22,2353.92,20.926,101.43,2.2962,0.8077,0.932,0.846153846
12/04/2017,53.11,53.11,2940.64,3.92,4.56,54.49,15.77,1282,400.0584,4.1325,234.493,3.0163,2344.93,2341.18,2352.72,2352.15,20.8473,101.43,2.2392,0.8026,0.9218,0.853846154
13/04/2017,53.18,53.18,2872.81,3.87,4.52,54.15,15.96,1296,401.5849,4.1325,232.895,2.9957,2328.95,2328.95,2348.26,2341.98,20.7052,101.43,2.2374,0.8025,0.9217,0.861538462
17/04/2017,52.65,52.65,2581.26,3.9,4.55,55.69,14.66,#N/A,399.3124,4.1325,234.901,3.0214,2349.01,2332.51,2349.14,2332.62,20.8825,101.43,2.2498,0.8025,0.937,0.892307692
18/04/2017,52.41,52.41,3007.26,3.83,4.47,52.85,14.42,1294,396.5438,4.1325,234.219,3.0126,2342.19,2334.54,2348.35,2342.53,20.8219,101.43,2.1682,0.8026,0.9218,0.9
19/04/2017,50.44,50.44,3269.49,3.85,4.5,53.08,14.93,1278,388.826,4.1325,233.817,3.0076,2338.17,2335.05,2352.63,2346.79,20.7854,101.44,2.2143,0.7975,0.9218,0.907692308
20/04/2017,50.27,50.27,3379.8,3.88,4.52,51.92,14.15,1243,387.6963,4.1325,235.584,3.0304,2355.84,2340.91,2361.37,2342.69,20.9425,101.44,2.232,0.7873,0.9218,0.915384615
21/04/2017,49.62,49.62,3268.47,3.89,4.53,50.6,14.63,1195,383.0313,4.1325,234.869,3.0212,2348.69,2344.51,2356.18,2354.74,20.8789,101.44,2.248,0.772,0.9115,0.923076923
24/04/2017,49.23,49.23,3431.15,3.91,4.56,53.04,10.84,1170,381.2374,4.1325,237.415,3.0539,2374.15,2369.19,2376.98,2370.33,21.1075,101.44,2.273,0.7872,0.9472,0.946153846
25/04/2017,49.56,49.56,3661.74,3.96,4.61,50.94,10.76,1154,383.5655,4.1325,238.861,3.0724,2388.61,2381.15,2392.48,2381.51,21.2368,101.43,2.3322,0.8128,0.973,0.953846154
26/04/2017,49.62,49.62,3803.49,3.94,4.59,51.38,10.85,1147,383.2932,4.1325,238.745,3.0709,2387.45,2386.76,2398.16,2388.98,21.2265,101.43,2.3035,0.8077,0.9627,0.961538462
27/04/2017,48.97,48.97,3705.49,3.94,4.58,51.42,10.36,1134,380.3774,4.1325,238.877,3.0726,2388.77,2382.68,2392.1,2389.7,21.2382,101.43,2.2946,0.7975,0.9627,0.969230769
28/04/2017,49.33,49.33,3424.72,3.93,4.57,52.35,10.82,1109,382.7658,4.1325,238.42,3.0662,2384.2,2382.36,2393.68,2393.68,21.1937,101.46,2.2802,0.7923,0.9677,0.976923077
01/05/2017,48.84,48.84,2950.52,3.99,4.62,51.59,10.11,#N/A,381.6419,4.1325,238.833,3.0688,2388.33,2384.83,2394.49,2388.5,21.1842,101.72,2.318,0.8025,0.9677,1
02/05/2017,47.66,47.66,3534,3.96,4.59,52.68,10.59,1073,378.1374,4.1325,239.117,3.0725,2391.17,2385.82,2392.93,2391.05,21.2093,101.72,2.2803,0.8433,0.9832,1
03/05/2017,47.82,47.82,3593.04,3.93,4.56,53.01,10.68,1034,378.7984,4.1325,238.813,3.0686,2388.13,2379.75,2389.82,2386.5,21.1824,101.72,2.318,0.8637,0.9883,1
04/05/2017,45.52,45.52,3997.54,3.97,4.61,52.86,10.46,1004,367.8158,4.1325,238.952,3.0704,2389.52,2380.35,2391.43,2389.79,21.1947,101.72,2.3541,0.8738,0.9934,1
05/05/2017,46.22,46.22,3255.74,3.95,4.6,50.67,10.57,994,371.3916,4.1325,239.929,3.0832,2399.29,2389.38,2399.29,2392.37,21.2783,101.69,2.3487,0.8839,1.0036,1
08/05/2017,46.43,46.43,3172.88,3.98,4.62,52.11,9.77,1001,371.101,4.1325,239.938,3.084,2399.38,2393.92,2401.36,2399.94,21.274,101.73,2.3868,0.889,1.0138,1
09/05/2017,45.88,45.88,3354.41,4,4.64,51.45,9.96,1007,368.8762,4.1325,239.692,3.0809,2396.92,2392.44,2403.87,2401.58,21.2522,101.73,2.3977,0.8942,1.0191,1
10/05/2017,47.33,47.33,3302.78,4,4.63,51.9,10.21,1005,375.5445,4.1325,239.963,3.0843,2399.63,2392.79,2399.74,2396.79,21.2762,101.73,2.4141,0.8891,1.0242,1
11/05/2017,47.83,47.83,3305.83,3.99,4.63,51.59,10.6,1012,378.2908,4.1325,239.444,3.0777,2394.44,2381.74,2395.72,2394.84,21.2302,101.73,2.3874,0.8738,1.0241,1
12/05/2017,47.84,47.84,2957.94,3.94,4.58,54.88,10.4,1014,379.4957,4.1325,239.09,3.0733,2390.9,2387.19,2392.44,2392.44,21.199,101.73,2.3257,0.8687,1.0138,1
15/05/2017,48.85,48.85,3086.03,3.96,4.59,53.43,10.42,994,382.6323,4.1325,240.232,3.0893,2402.32,2393.94,2404.05,2393.98,21.2981,101.74,2.3433,0.8737,1.0138,1
16/05/2017,48.66,48.66,3119.23,3.95,4.57,49.6,10.65,980,381.7681,4.1325,240.067,3.0872,2400.67,2396.05,2405.77,2404.55,21.2835,101.74,2.3257,0.8993,1.0293,1
17/05/2017,49.07,49.07,3854.75,3.85,4.48,54.7,15.59,960,384.3497,4.1325,235.703,3.0311,2357.03,2356.21,2384.87,2382.95,20.8966,101.74,2.2243,0.8891,0.9883,1
18/05/2017,49.35,49.35,3731.25,3.89,4.49,54.95,14.66,957,384.1071,4.1325,236.572,3.0423,2365.72,2352.72,2375.74,2354.69,20.9737,101.74,2.2294,0.9095,1.0088,1
19/05/2017,50.33,50.33,3474.83,3.89,4.49,54.7,12.04,956,391.0425,4.1325,238.173,3.0628,2381.73,2370.43,2389.06,2371.37,21.1156,101.74,2.2346,0.9043,1.0138,1
22/05/2017,50.73,50.73,2859.59,3.9,4.49,52.32,10.93,954,393.6728,4.1325,239.402,3.0789,2394.02,2386.92,2395.46,2387.21,21.2327,101.7,2.2537,0.8941,1.0394,1
23/05/2017,51.47,51.47,2931.6,3.93,4.51,51.33,10.72,949,393.0433,4.1325,239.842,3.0846,2398.42,2393.88,2400.85,2397.04,21.2717,101.7,2.2799,0.9044,1.0703,1
24/05/2017,51.36,51.36,3122.06,3.92,4.51,49.83,10.02,934,391.9235,4.1325,240.439,3.0923,2404.39,2397.99,2405.58,2401.41,21.3246,101.7,2.2502,0.9197,1.06,1
25/05/2017,48.9,48.9,3232.79,3.9,4.49,50.23,9.99,918,383.1072,4.1325,241.507,3.106,2415.07,2408.01,2418.71,2409.54,21.4194,101.7,2.2554,0.9197,1.0651,1
26/05/2017,49.8,49.8,2565.95,3.9,4.49,53.38,9.81,912,385.5037,4.1325,241.582,3.107,2415.82,2412.2,2416.68,2414.5,21.426,101.7,2.2465,0.9246,1.065,1
30/05/2017,49.66,49.66,2943.26,3.87,4.46,52.65,10.38,900,382.8646,4.1325,241.291,3.1031,2412.91,2409.43,2415.26,2411.67,21.3953,101.73,2.2098,0.9297,1.0701,1
31/05/2017,48.32,48.32,4148.84,3.84,4.44,53.02,10.41,878,377.8538,4.1325,241.18,3.0991,2411.8,2403.59,2415.99,2415.63,21.3662,101.9,2.2028,0.9706,1.0651,1
01/06/2017,48.36,48.36,3574.49,3.86,4.45,52.24,9.89,850,377.3587,4.1325,243.006,3.1206,2430.06,2413.54,2430.06,2415.65,21.4882,102.11,2.2114,0.9706,1.06,1
02/06/2017,47.66,47.66,3171.46,3.8,4.39,52.18,9.75,830,374.34,4.1325,243.907,3.1325,2439.07,2427.71,2440.23,2431.28,21.5782,102.06,2.1591,0.9705,1.0445,1
05/06/2017,47.4,47.4,2665.35,3.82,4.42,54,10.07,821,371.7249,4.1325,243.61,3.1287,2436.1,2434.32,2439.55,2437.83,21.5519,102.06,2.1817,0.9705,1.0599,1
06/06/2017,48.19,48.19,3100.71,3.8,4.39,53.74,10.45,818,374.5466,4.1325,242.933,3.12,2429.33,2428.12,2436.21,2431.92,21.492,102.06,2.1451,0.9706,1.0703,1
07/06/2017,45.72,45.72,3271.9,3.82,4.41,53.63,10.39,821,366.9945,4.1325,243.314,3.1249,2433.14,2424.75,2435.28,2432.03,21.5257,102.06,2.1729,0.9859,1.0856,1
08/06/2017,45.64,45.64,3418.04,3.84,4.42,51.24,10.16,824,367.897,4.1325,243.379,3.1257,2433.79,2427.94,2439.27,2434.27,21.5315,102.06,2.1885,0.991,1.1061,0.992307692
09/06/2017,45.83,45.83,3714.6,3.83,4.42,51.01,10.7,849,369.8074,4.1325,243.177,3.1232,2431.77,2415.7,2446.2,2436.39,21.5136,102.06,2.2005,0.996,1.1111,0.984615385
12/06/2017,46.08,46.08,3697.1,3.85,4.43,51.99,11.46,870,368.351,4.1325,242.939,3.1202,2429.39,2419.97,2430.38,2425.88,21.4931,102.05,2.2145,0.9959,1.106,0.961538462
13/06/2017,46.46,46.46,2993.71,3.84,4.42,52.19,10.42,870,369.8779,4.1325,244.035,3.1343,2440.35,2431.28,2441.49,2434.15,21.59,102.05,2.2109,0.9961,1.1215,0.953846154
14/06/2017,44.73,44.73,3218.61,3.76,4.34,51.34,10.64,865,362.0615,4.1325,243.792,3.1311,2437.92,2428.34,2443.75,2443.75,21.5685,102.05,2.1256,1.0012,1.1113,0.946153846
15/06/2017,44.46,44.46,3062.71,3.76,4.34,51.18,10.9,855,361.8502,4.7324,243.246,3.1241,2432.46,2418.53,2433.95,2424.14,21.5202,102.05,2.1637,1.0011,1.1164,0.938461538
16/06/2017,44.74,44.74,4820.23,3.76,4.35,52.87,10.38,851,364.1684,4.7324,243.315,3.125,2433.15,2422.88,2433.15,2431.24,21.5263,102.05,2.1514,1.0011,1.1111,0.930769231
19/06/2017,44.2,44.2,2966.62,3.76,4.36,51.68,10.37,848,361.3823,4.7324,245.346,3.1567,2453.46,2441.79,2453.82,2442.55,21.6848,102.12,2.1879,1.001,1.1213,0.907692308
20/06/2017,43.23,43.23,3109.04,3.71,4.32,51.94,10.86,847,357.1031,4.7324,243.703,3.1355,2437.03,2436.6,2450.66,2450.66,21.5395,102.12,2.1565,1.0114,1.1318,0.9
21/06/2017,42.53,42.53,3315.37,3.7,4.31,49.29,10.75,844,352.701,4.7324,243.561,3.1337,2435.61,2430.74,2442.23,2439.31,21.527,102.12,2.1634,0.9808,1.1164,0.892307692
22/06/2017,42.74,42.74,3141.15,3.71,4.31,49.06,10.48,855,352.5214,4.7324,243.45,3.1323,2434.5,2433.27,2441.62,2437.4,21.5172,102.12,2.1477,0.9451,1.0959,0.884615385
